spaceIndex,spaceId,spaceSymbol,spaceAddress,proposalId,proposalTitle,proposalBody,proposalChoices,proposalStart,proposalStart.1,proposalEnd,proposalSanpshot,proposalAuth,proposalSpace,voteId,voteVoter,voteCreated,voteChoice,voteSpace
932,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
933,11206,11206,11206,11206,11206,10986,11206,11206,11206,11206,0,11206,11206,11206,11206,11206,11206,0
937,210,210,210,210,210,210,210,210,210,210,0,210,210,210,210,210,210,0
938,44,44,44,44,44,44,44,44,44,44,0,44,44,44,44,44,44,0
940,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0
944,76,76,76,76,76,76,76,76,76,76,0,76,76,76,76,76,76,0
945,941,941,941,941,941,941,941,941,941,941,0,941,941,941,941,941,941,0
947,64,64,64,64,64,64,64,64,64,64,0,64,64,64,64,64,64,0
950,110,110,110,110,110,110,110,110,110,110,0,110,110,110,110,110,110,0
951,453,453,453,453,453,453,453,453,453,453,0,453,453,453,453,453,453,0
952,92,92,92,92,92,92,92,92,92,92,0,92,92,92,92,92,92,0
953,54,54,54,54,54,54,54,54,54,54,0,54,54,54,54,54,54,0
954,34,34,34,34,34,34,34,34,34,34,0,34,34,34,34,34,34,0
956,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0
960,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
961,12,12,12,12,12,12,12,12,12,12,0,12,12,12,12,12,12,0
962,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
963,33,33,33,33,33,33,33,33,33,33,0,33,33,33,33,33,33,0
964,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
965,243,243,243,243,243,205,243,243,243,243,0,243,243,243,243,243,243,0
967,128,128,128,128,128,128,128,128,128,128,0,128,128,128,128,128,128,0
970,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
972,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,0
973,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
974,42,42,42,42,42,42,42,42,42,42,0,42,42,42,42,42,42,0
975,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0
976,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
977,518,518,518,518,518,518,518,518,518,518,0,518,518,518,518,518,518,0
978,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
982,249,249,249,249,249,249,249,249,249,249,0,249,249,249,249,249,249,0
985,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
989,107,107,107,107,107,107,107,107,107,107,0,107,107,107,107,107,107,0
990,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
992,129,129,129,129,129,129,129,129,129,129,0,129,129,129,129,129,129,0
995,136,136,136,136,136,136,136,136,136,136,0,136,136,136,136,136,136,0
996,13,13,13,13,13,13,13,13,13,13,0,13,13,13,13,13,13,0
998,20,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,0
1000,24,24,24,24,24,24,24,24,24,24,0,24,24,24,24,24,24,0
1002,55,55,55,55,55,55,55,55,55,55,0,55,55,55,55,55,55,0
1004,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0
1005,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,0,1635,1635,1635,1635,1635,1635,0
1006,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0
1008,78,78,78,78,78,78,78,78,78,78,0,78,78,78,78,78,78,0
1010,12,12,12,12,12,12,12,12,12,12,0,12,12,12,12,12,12,0
1011,86,86,86,86,86,86,86,86,86,86,0,86,86,86,86,86,86,0
1013,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1014,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,0,1319,1319,1319,1319,1319,1319,0
1023,514,514,514,514,514,161,514,514,514,514,0,514,514,514,514,514,514,0
1024,147,147,147,147,147,147,147,147,147,147,0,147,147,147,147,147,147,0
1025,17,17,17,17,17,17,17,17,17,17,0,17,17,17,17,17,17,0
1026,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0
1028,334,334,334,334,334,334,334,334,334,334,0,334,334,334,334,334,334,0
1030,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1033,2812,2812,2812,2812,2812,2193,2812,2812,2812,2812,0,2812,2812,2812,2812,2812,2812,0
1034,441,441,441,441,441,441,441,441,441,441,0,441,441,441,441,441,441,0
1035,87,87,87,87,87,87,87,87,87,87,0,87,87,87,87,87,87,0
1036,30585,30585,30585,30585,30585,30585,30585,30585,30585,30585,0,30585,30585,30585,30585,30585,30585,0
1037,179,179,179,179,179,179,179,179,179,179,0,179,179,179,179,179,179,0
1038,181,181,181,181,181,181,181,181,181,181,0,181,181,181,181,181,181,0
1040,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0
1042,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,0
1043,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0
1044,17,17,17,17,17,12,17,17,17,17,0,17,17,17,17,17,17,0
1045,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1046,3550,3550,3550,3550,3550,3374,3550,3550,3550,3550,0,3550,3550,3550,3550,3550,3550,0
1047,57,57,57,57,57,57,57,57,57,57,0,57,57,57,57,57,57,0
1049,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1050,120,120,120,120,120,113,120,120,120,120,0,120,120,120,120,120,120,0
1052,183,183,183,183,183,183,183,183,183,183,0,183,183,183,183,183,183,0
1053,46,46,46,46,46,46,46,46,46,46,0,46,46,46,46,46,46,0
1054,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1055,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1056,7,7,7,7,7,1,7,7,7,7,0,7,7,7,7,7,7,0
1058,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0
1059,125,125,125,125,125,125,125,125,125,125,0,125,125,125,125,125,125,0
1060,71,71,71,71,71,71,71,71,71,71,0,71,71,71,71,71,71,0
1061,29,29,29,29,29,29,29,29,29,29,0,29,29,29,29,29,29,0
1062,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0
1063,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1064,45,45,45,45,45,45,45,45,45,45,0,45,45,45,45,45,45,0
1065,31,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,0
1066,15,15,15,15,15,15,15,15,15,15,0,15,15,15,15,15,15,0
1068,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1070,12,12,12,12,12,12,12,12,12,12,0,12,12,12,12,12,12,0
1073,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1074,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0
1075,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,0,1253,1253,1253,1253,1253,1253,0
1077,12667,12667,12667,12667,12667,12667,12667,12667,12667,12667,0,12667,12667,12667,12667,12667,12667,0
1080,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1082,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1087,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1091,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1092,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1093,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1094,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1095,19,19,19,19,19,19,19,19,19,19,0,19,19,19,19,19,19,0
1096,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1101,243,243,243,243,243,243,243,243,243,243,0,243,243,243,243,243,243,0
1102,46,46,46,46,46,46,46,46,46,46,0,46,46,46,46,46,46,0
1103,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1105,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
1109,125,125,125,125,125,125,125,125,125,125,0,125,125,125,125,125,125,0
1110,18,18,18,18,18,18,18,18,18,18,0,18,18,18,18,18,18,0
1113,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
1115,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1117,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,0
1118,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0
1120,78,78,78,78,78,78,78,78,78,78,0,78,78,78,78,78,78,0
1121,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1123,188,188,188,188,188,188,188,188,188,188,0,188,188,188,188,188,188,0
1124,30,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,0
1125,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1126,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1127,129,129,129,129,129,129,129,129,129,129,0,129,129,129,129,129,129,0
1128,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1130,150,150,150,150,150,150,150,150,150,150,0,150,150,150,150,150,150,0
1131,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0
1132,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1133,49,49,49,49,49,49,49,49,49,49,0,49,49,49,49,49,49,0
1134,152,152,152,152,152,152,152,152,152,152,0,152,152,152,152,152,152,0
1135,32,32,32,32,32,32,32,32,32,32,0,32,32,32,32,32,32,0
1136,185,185,185,185,185,185,185,185,185,185,0,185,185,185,185,185,185,0
1137,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1138,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1140,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1141,592,592,592,592,592,592,592,592,592,592,0,592,592,592,592,592,592,0
1142,110,110,110,110,110,79,110,110,110,110,0,110,110,110,110,110,110,0
1143,43,43,43,43,43,43,43,43,43,43,0,43,43,43,43,43,43,0
1144,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0
1145,15,15,15,15,15,15,15,15,15,15,0,15,15,15,15,15,15,0
1146,15,15,15,15,15,15,15,15,15,15,0,15,15,15,15,15,15,0
1147,13,13,13,13,13,13,13,13,13,13,0,13,13,13,13,13,13,0
1148,343,343,343,343,343,343,343,343,343,343,0,343,343,343,343,343,343,0
1149,20,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,0
1154,163845,163845,163845,163845,163845,149922,163845,163845,163845,163845,0,163845,163845,163845,163845,163845,163845,0
1155,51,51,51,51,51,51,51,51,51,51,0,51,51,51,51,51,51,0
1156,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1159,12,12,12,12,12,0,12,12,12,12,0,12,12,12,12,12,12,0
1160,216,216,216,216,216,216,216,216,216,216,0,216,216,216,216,216,216,0
1162,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1164,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,14,14,0
1165,450,450,450,450,450,450,450,450,450,450,0,450,450,450,450,450,450,0
1166,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1167,210,210,210,210,210,210,210,210,210,210,0,210,210,210,210,210,210,0
1168,45,45,45,45,45,45,45,45,45,45,0,45,45,45,45,45,45,0
1169,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1170,83,83,83,83,83,83,83,83,83,83,0,83,83,83,83,83,83,0
1171,40,40,40,40,40,13,40,40,40,40,0,40,40,40,40,40,40,0
1172,13,13,13,13,13,13,13,13,13,13,0,13,13,13,13,13,13,0
1174,75,75,75,75,75,75,75,75,75,75,0,75,75,75,75,75,75,0
1175,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,14,14,0
1176,259,259,259,259,259,259,259,259,259,259,0,259,259,259,259,259,259,0
1177,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1178,251,251,251,251,251,251,251,251,251,251,0,251,251,251,251,251,251,0
1180,23,23,23,23,23,23,23,23,23,23,0,23,23,23,23,23,23,0
1181,93,93,93,93,93,93,93,93,93,93,0,93,93,93,93,93,93,0
1183,32,32,32,32,32,32,32,32,32,32,0,32,32,32,32,32,32,0
1184,123,123,123,123,123,123,123,123,123,123,0,123,123,123,123,123,123,0
1185,878,878,878,878,878,878,878,878,878,878,0,878,878,878,878,878,878,0
1187,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0
1188,23,23,23,23,23,23,23,23,23,23,0,23,23,23,23,23,23,0
1190,43,43,43,43,43,43,43,43,43,43,0,43,43,43,43,43,43,0
1191,35,35,35,35,35,35,35,35,35,35,0,35,35,35,35,35,35,0
1192,144,144,144,144,144,144,144,144,144,144,0,144,144,144,144,144,144,0
1194,108,108,108,108,108,108,108,108,108,108,0,108,108,108,108,108,108,0
1195,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1196,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1198,53,53,53,53,53,53,53,53,53,53,0,53,53,53,53,53,53,0
1199,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1201,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0
1203,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1204,425,425,425,425,425,425,425,425,425,425,0,425,425,425,425,425,425,0
1205,12,12,12,12,12,12,12,12,12,12,0,12,12,12,12,12,12,0
1208,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0
1209,46,46,46,46,46,46,46,46,46,46,0,46,46,46,46,46,46,0
1210,220,220,220,220,220,220,220,220,220,220,0,220,220,220,220,220,220,0
1212,29,29,29,29,29,29,29,29,29,29,0,29,29,29,29,29,29,0
1213,13,13,13,13,13,13,13,13,13,13,0,13,13,13,13,13,13,0
1215,78,78,78,78,78,78,78,78,78,78,0,78,78,78,78,78,78,0
1217,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1218,14,14,14,14,14,4,14,14,14,14,0,14,14,14,14,14,14,0
1220,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,0
1221,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1222,13,13,13,13,13,4,13,13,13,13,0,13,13,13,13,13,13,0
1224,198,198,198,198,198,197,198,198,198,198,0,198,198,198,198,198,198,0
1226,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1230,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,0
1237,164,164,164,164,164,164,164,164,164,164,0,164,164,164,164,164,164,0
1238,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,0,1102,1102,1102,1102,1102,1102,0
1239,116,116,116,116,116,116,116,116,116,116,0,116,116,116,116,116,116,0
1240,24,24,24,24,24,24,24,24,24,24,0,24,24,24,24,24,24,0
1241,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1244,289,289,289,289,289,289,289,289,289,289,0,289,289,289,289,289,289,0
1246,101,101,101,101,101,101,101,101,101,101,0,101,101,101,101,101,101,0
1247,37,37,37,37,37,37,37,37,37,37,0,37,37,37,37,37,37,0
1248,5,5,5,5,5,4,5,5,5,5,0,5,5,5,5,5,5,0
1249,190,190,190,190,190,190,190,190,190,190,0,190,190,190,190,190,190,0
1250,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0
1253,101,101,101,101,101,101,101,101,101,101,0,101,101,101,101,101,101,0
1255,508,508,508,508,508,508,508,508,508,508,0,508,508,508,508,508,508,0
1257,28,28,28,28,28,28,28,28,28,28,0,28,28,28,28,28,28,0
1259,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,0,1847,1847,1847,1847,1847,1847,0
1260,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1261,630,630,630,630,630,630,630,630,630,630,0,630,630,630,630,630,630,0
1262,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1263,47,47,47,47,47,47,47,47,47,47,0,47,47,47,47,47,47,0
1265,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1266,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1267,3,3,3,3,3,1,3,3,3,3,0,3,3,3,3,3,3,0
1268,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0
1269,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1271,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1272,9197,9197,9197,9197,9197,9197,9197,9197,9197,9197,0,9197,9197,9197,9197,9197,9197,0
1273,312,312,312,312,312,312,312,312,312,312,0,312,312,312,312,312,312,0
1275,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0
1276,5866,5866,5866,5866,5866,5866,5866,5866,5866,5866,0,5866,5866,5866,5866,5866,5866,0
1277,208,208,208,208,208,208,208,208,208,208,0,208,208,208,208,208,208,0
1278,235,235,235,235,235,235,235,235,235,235,0,235,235,235,235,235,235,0
1279,47,47,47,47,47,47,47,47,47,47,0,47,47,47,47,47,47,0
1280,583,583,583,583,583,283,583,583,583,583,0,583,583,583,583,583,583,0
1281,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1282,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1284,194,194,194,194,194,194,194,194,194,194,0,194,194,194,194,194,194,0
1288,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1289,26,26,26,26,26,26,26,26,26,26,0,26,26,26,26,26,26,0
1290,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1291,21,21,21,21,21,9,21,21,21,21,0,21,21,21,21,21,21,0
1294,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1296,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0
1297,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1303,68,68,68,68,68,68,68,68,68,68,0,68,68,68,68,68,68,0
1307,208,208,208,208,208,208,208,208,208,208,0,208,208,208,208,208,208,0
1308,1868,1868,1868,1868,1868,1868,1868,1868,1868,1868,0,1868,1868,1868,1868,1868,1868,0
1310,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1311,37,37,37,37,37,37,37,37,37,37,0,37,37,37,37,37,37,0
1312,476,476,476,476,476,468,476,476,476,476,0,476,476,476,476,476,476,0
1317,435,435,435,435,435,435,435,435,435,435,0,435,435,435,435,435,435,0
1318,78,78,78,78,78,78,78,78,78,78,0,78,78,78,78,78,78,0
1319,21,21,21,21,21,21,21,21,21,21,0,21,21,21,21,21,21,0
1320,29,29,29,29,29,29,29,29,29,29,0,29,29,29,29,29,29,0
1321,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1322,330,330,330,330,330,327,330,330,330,330,0,330,330,330,330,330,330,0
1323,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0
1326,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0
1327,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1328,4,4,4,4,4,1,4,4,4,4,0,4,4,4,4,4,4,0
1329,12,12,12,12,12,12,12,12,12,12,0,12,12,12,12,12,12,0
1330,51,51,51,51,51,51,51,51,51,51,0,51,51,51,51,51,51,0
1331,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1333,205,205,205,205,205,205,205,205,205,205,0,205,205,205,205,205,205,0
1334,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1335,3176,3176,3176,3176,3176,1788,3176,3176,3176,3176,0,3176,3176,3176,3176,3176,3176,0
1337,27,27,27,27,27,27,27,27,27,27,0,27,27,27,27,27,27,0
1338,317,317,317,317,317,317,317,317,317,317,0,317,317,317,317,317,317,0
1343,82,82,82,82,82,82,82,82,82,82,0,82,82,82,82,82,82,0
1346,375,375,375,375,375,375,375,375,375,375,0,375,375,375,375,375,375,0
1349,20,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,0
1350,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1351,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,0
1352,2621,2621,2621,2621,2621,2609,2621,2621,2621,2621,0,2621,2621,2621,2621,2621,2621,0
1353,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,11,0
1354,30,30,30,30,30,15,30,30,30,30,0,30,30,30,30,30,30,0
1355,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0
1356,13,13,13,13,13,10,13,13,13,13,0,13,13,13,13,13,13,0
1357,14,14,14,14,14,13,14,14,14,14,0,14,14,14,14,14,14,0
1359,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,11,0
1364,93,93,93,93,93,93,93,93,93,93,0,93,93,93,93,93,93,0
1370,22,22,22,22,22,22,22,22,22,22,0,22,22,22,22,22,22,0
1372,77,77,77,77,77,77,77,77,77,77,0,77,77,77,77,77,77,0
1374,106,106,106,106,106,106,106,106,106,106,0,106,106,106,106,106,106,0
1375,358,358,358,358,358,358,358,358,358,358,0,358,358,358,358,358,358,0
1376,137,137,137,137,137,123,137,137,137,137,0,137,137,137,137,137,137,0
1378,53,53,53,53,53,53,53,53,53,53,0,53,53,53,53,53,53,0
1379,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1380,22,22,22,22,22,19,22,22,22,22,0,22,22,22,22,22,22,0
1383,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1384,132,132,132,132,132,132,132,132,132,132,0,132,132,132,132,132,132,0
1386,13,13,13,13,13,13,13,13,13,13,0,13,13,13,13,13,13,0
1388,11,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,11,0
1389,47,47,47,47,47,47,47,47,47,47,0,47,47,47,47,47,47,0
1390,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0
1391,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,0,1460,1460,1460,1460,1460,1460,0
1392,27,27,27,27,27,27,27,27,27,27,0,27,27,27,27,27,27,0
1393,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,14,14,0
1395,39,39,39,39,39,39,39,39,39,39,0,39,39,39,39,39,39,0
1396,83,83,83,83,83,83,83,83,83,83,0,83,83,83,83,83,83,0
1398,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,0
1400,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1401,59,59,59,59,59,59,59,59,59,59,0,59,59,59,59,59,59,0
1402,75,75,75,75,75,75,75,75,75,75,0,75,75,75,75,75,75,0
1403,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1404,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1405,31,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,0
1406,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1408,26,26,26,26,26,18,26,26,26,26,0,26,26,26,26,26,26,0
1411,157,157,157,157,157,157,157,157,157,157,0,157,157,157,157,157,157,0
1412,39,39,39,39,39,32,39,39,39,39,0,39,39,39,39,39,39,0
1413,53,53,53,53,53,53,53,53,53,53,0,53,53,53,53,53,53,0
1414,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0
1417,407,407,407,407,407,407,407,407,407,407,0,407,407,407,407,407,407,0
1418,76,76,76,76,76,76,76,76,76,76,0,76,76,76,76,76,76,0
1419,59,59,59,59,59,59,59,59,59,59,0,59,59,59,59,59,59,0
1421,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,0
1422,53,53,53,53,53,53,53,53,53,53,0,53,53,53,53,53,53,0
1423,236,236,236,236,236,236,236,236,236,236,0,236,236,236,236,236,236,0
1425,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1426,32,32,32,32,32,32,32,32,32,32,0,32,32,32,32,32,32,0
1427,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,9,0
1428,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1432,14,0,14,14,14,14,14,14,14,14,0,14,14,14,14,14,14,0
1433,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1434,29,29,29,29,29,29,29,29,29,29,0,29,29,29,29,29,29,0
1437,48,48,48,48,48,48,48,48,48,48,0,48,48,48,48,48,48,0
1440,52,52,52,52,52,51,52,52,52,52,0,52,52,52,52,52,52,0
1441,48,48,48,48,48,48,48,48,48,48,0,48,48,48,48,48,48,0
1443,45,45,45,45,45,45,45,45,45,45,0,45,45,45,45,45,45,0
1444,153,153,153,153,153,153,153,153,153,153,0,153,153,153,153,153,153,0
1445,26,26,26,26,26,26,26,26,26,26,0,26,26,26,26,26,26,0
1446,53,53,53,53,53,53,53,53,53,53,0,53,53,53,53,53,53,0
1448,132,132,132,132,132,132,132,132,132,132,0,132,132,132,132,132,132,0
1449,33,33,33,33,33,33,33,33,33,33,0,33,33,33,33,33,33,0
1450,31,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,0
1451,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0
1452,131,131,131,131,131,131,131,131,131,131,0,131,131,131,131,131,131,0
1453,71,71,71,71,71,71,71,71,71,71,0,71,71,71,71,71,71,0
1454,473,473,473,473,473,473,473,473,473,473,0,473,473,473,473,473,473,0
1455,203,203,203,203,203,203,203,203,203,203,0,203,203,203,203,203,203,0
1458,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0
1459,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,0,9098,9098,9098,9098,9098,9098,0
1460,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0
1461,121,121,121,121,121,121,121,121,121,121,0,121,121,121,121,121,121,0
1463,3698,3698,3698,3698,3698,3698,3698,3698,3698,3698,0,3698,3698,3698,3698,3698,3698,0
1465,126,126,126,126,126,74,126,126,126,126,0,126,126,126,126,126,126,0
1466,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0
1468,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1470,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,0
1471,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0
1472,138,138,138,138,138,138,138,138,138,138,0,138,138,138,138,138,138,0
1473,8,8,8,8,8,5,8,8,8,8,0,8,8,8,8,8,8,0
1474,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0
1475,537,537,537,537,537,537,537,537,537,537,0,537,537,537,537,537,537,0
1476,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0
1477,67,67,67,67,67,67,67,67,67,67,0,67,67,67,67,67,67,0
1478,265,265,265,265,265,265,265,265,265,265,0,265,265,265,265,265,265,0
1479,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0
1480,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
1481,76,76,76,76,76,76,76,76,76,76,0,76,76,76,76,76,76,0
1482,168,168,168,168,168,168,168,168,168,168,0,168,168,168,168,168,168,0
